ticker,price,target_price,stop_price,prob_win,prob_win_raw,prob_stop,prob_stop_raw,ev_score,ev_score_raw,sd_weight,days_to_clear,size_factor,size_reason,beta,vol_ratio,turnover_oku,action,reason,sector_name,sector_score,sector_shock,sector_advice,sector_summary,macro_flow,standalone_shares,standalone_cost_yen,standalone_max_loss_yen,standalone_leverage_capped,standalone_maxpos_capped,skip_reason
1944.T,7011.0,7352.9,6840.1,0.1637,0.1546,0.6789,0.73,-0.351,-0.42100000381469727,1.07,0.48,1.0,通常ロット,0.55,1.13,34.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
5016.T,3570.0,3907.7,3401.1,0.1755,0.1846,0.709,0.6688,-0.358,-0.30000001192092896,0.94,1.37,0.5,逆張りリバウンド警戒 (前日比-0.1%),1.79,0.91,570.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
8377.T,8358.0,8892.0,8091.0,0.157,0.146,0.6728,0.7371,-0.359,-0.4449999928474426,1.08,0.61,0.52,逆張りリバウンド警戒 (前日比-2.9%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.5,1.46,44.1,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
9502.T,2869.0,3067.3,2769.9,0.1518,0.1395,0.6628,0.7362,-0.359,-0.4569999873638153,1.07,0.18,0.56,逆張りリバウンド警戒 (前日比-1.5%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.55,1.11,93.8,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,100,286900,9910,False,False,
3092.T,1138.5,1184.1,1115.7,0.1667,0.1681,0.6937,0.6868,-0.36,-0.35100001096725464,0.99,0.22,0.5,逆張りリバウンド警戒 (前日比-2.0%),-0.18,1.45,29.9,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,200,227700,4560,False,True,
4507.T,2917.5,3040.3,2856.1,0.1641,0.1601,0.6891,0.7105,-0.361,-0.38999998569488525,1.03,0.23,0.5,逆張りリバウンド警戒 (前日比-1.3%),-0.19,1.1,82.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,291750,6140,False,False,
4980.T,3057.0,3256.1,2957.5,0.1802,0.1895,0.7215,0.6807,-0.361,-0.3019999861717224,0.94,1.4,1.0,通常ロット,1.25,1.02,41.1,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
8316.T,6679.0,7027.3,6504.9,0.1764,0.191,0.7153,0.6555,-0.363,-0.27399998903274536,0.9,0.97,0.52,逆張りリバウンド警戒 (前日比-2.2%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.4,0.99,893.6,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
2181.T,292.8,309.6,284.4,0.1715,0.1789,0.7089,0.6752,-0.366,-0.31700000166893005,0.95,0.21,1.0,通常ロット,-0.06,1.2,31.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,1000,292800,8400,False,True,
2327.T,3877.0,4101.6,3764.7,0.1712,0.1786,0.7089,0.6751,-0.366,-0.3179999887943268,0.95,0.08,1.0,通常ロット,-0.07,0.95,23.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
7581.T,6310.0,6798.6,6065.7,0.1691,0.172,0.7049,0.691,-0.367,-0.34700000286102295,0.98,1.43,0.5,逆張りリバウンド警戒 (前日比-1.6%),-0.44,0.9,30.9,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
6501.T,5497.0,5774.6,5358.2,0.1619,0.1558,0.6918,0.7247,-0.368,-0.4129999876022339,1.03,0.38,0.53,逆張りリバウンド警戒 (前日比-0.5%) ＋ セクターセンチメント(+0.20 -> 1.06倍),0.3,1.24,591.3,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
8267.T,1300.0,1370.1,1264.9,0.1731,0.1853,0.7141,0.6612,-0.368,-0.29100000858306885,0.92,0.6,0.5,逆張りリバウンド警戒 (前日比-1.0%),-0.42,1.1,147.1,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,200,260000,7020,False,True,
3397.T,4313.0,4499.7,4219.6,0.1467,0.1342,0.6626,0.7446,-0.369,-0.47600001096725464,1.11,0.35,0.5,逆張りリバウンド警戒 (前日比-3.1%),-0.31,1.25,14.2,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
2222.T,2634.5,2787.0,2558.2,0.1719,0.1794,0.7191,0.6849,-0.375,-0.32600000500679016,0.95,0.23,1.0,通常ロット,0.0,1.22,11.1,⏸️ WAIT,見送り,食料品・ディフェンシブ,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,263450,7630,False,True,
8002.T,4878.0,5163.3,4735.4,0.1603,0.1564,0.6959,0.7174,-0.375,-0.4050000011920929,1.03,0.44,0.5,逆張りリバウンド警戒 (前日比-2.0%),0.23,1.11,309.4,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,risk
6134.T,7399.0,7966.4,7115.3,0.1749,0.1841,0.7262,0.6851,-0.376,-0.31700000166893005,0.94,0.67,1.0,通常ロット,1.52,0.87,65.5,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
1961.T,2518.0,2658.0,2448.0,0.1594,0.1555,0.696,0.7175,-0.377,-0.40700000524520874,1.03,0.45,1.0,通常ロット,0.85,0.99,12.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,251800,7000,False,True,
6941.T,8460.0,9250.0,8065.0,0.1635,0.1586,0.7054,0.7315,-0.378,-0.414000004529953,1.02,1.61,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.97,1.46,21.5,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
1878.T,3295.0,3408.6,3238.2,0.1656,0.1743,0.7114,0.6711,-0.38,-0.32199999690055847,0.94,0.56,0.5,逆張りリバウンド警戒 (前日比-1.7%),-0.28,1.74,53.3,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
1802.T,3062.0,3208.4,2988.8,0.1433,0.131,0.6696,0.7524,-0.383,-0.49000000953674316,1.11,0.33,0.5,逆張りリバウンド警戒 (前日比-0.7%),0.21,0.95,71.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
6005.T,3201.0,3337.4,3132.8,0.1687,0.176,0.7215,0.6872,-0.384,-0.33500000834465027,0.95,0.31,1.0,通常ロット,0.17,1.38,11.4,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
8795.T,4877.0,5108.9,4761.1,0.1652,0.1713,0.7209,0.6921,-0.39,-0.3499999940395355,0.95,0.21,0.52,逆張りリバウンド警戒 (前日比-1.5%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.33,1.14,53.0,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
9009.T,1337.5,1396.3,1308.1,0.1373,0.1254,0.6643,0.7464,-0.39,-0.4959999918937683,1.11,0.21,0.5,逆張りリバウンド警戒 (前日比-2.8%),-0.05,1.03,27.7,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,200,267500,5880,False,True,
5801.T,3807.0,4282.7,3569.1,0.1553,0.1527,0.703,0.7173,-0.392,-0.41200000047683716,1.02,0.8,0.5,逆張りリバウンド警戒 (前日比-2.4%),1.93,0.95,791.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
8876.T,2294.5,2398.0,2242.8,0.1448,0.1324,0.6828,0.7672,-0.393,-0.5019999742507935,1.11,0.06,1.0,通常ロット,-0.1,0.83,16.3,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,229450,5170,False,True,
9468.T,3656.0,3809.4,3579.3,0.1521,0.1483,0.6969,0.7184,-0.393,-0.421999990940094,1.03,0.13,1.0,通常ロット,-0.16,0.75,15.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
9404.T,2942.0,3069.3,2878.4,0.157,0.1583,0.709,0.7019,-0.395,-0.38499999046325684,0.99,0.09,0.5,逆張りリバウンド警戒 (前日比-2.2%),-0.2,0.94,18.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,294200,6360,False,False,
4047.T,2400.0,2608.3,2295.9,0.1704,0.1794,0.7417,0.6997,-0.401,-0.3409999907016754,0.94,1.34,1.0,通常ロット,1.48,1.35,19.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,240000,10410,False,True,
7267.T,1733.0,1818.3,1690.4,0.1502,0.1455,0.7019,0.7294,-0.401,-0.4390000104904175,1.03,0.32,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.19,1.62,236.9,⏸️ WAIT,見送り,自動車・輸出,0.1,False,通常,米議員の中国車排除要求は日本車に追い風も影響は限定的。,CTA_SURGE,100,173300,4260,False,True,
4901.T,3369.0,3498.1,3304.4,0.1717,0.1872,0.7507,0.6824,-0.407,-0.30799999833106995,0.9,0.84,1.0,通常ロット,0.24,1.08,118.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
1515.T,3275.0,3736.4,3044.3,0.1548,0.1522,0.7181,0.7328,-0.408,-0.42800000309944153,1.02,1.69,0.5,逆張りリバウンド警戒 (前日比-6.0%),1.48,0.84,17.6,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,risk
9509.T,1109.0,1174.4,1076.3,0.1263,0.1103,0.661,0.7849,-0.408,-0.5640000104904175,1.13,1.67,0.56,逆張りリバウンド警戒 (前日比-1.4%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.34,1.47,25.5,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,200,221800,6540,False,True,
7459.T,3122.0,3261.0,3052.5,0.1382,0.1262,0.6859,0.7706,-0.409,-0.5180000066757202,1.11,0.02,1.0,通常ロット,-0.34,2.02,24.2,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,maxpos
6268.T,4759.0,5104.4,4586.3,0.1628,0.1714,0.737,0.6953,-0.411,-0.3529999852180481,0.94,1.08,1.0,通常ロット,1.48,1.05,45.7,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
9007.T,1775.5,1831.9,1747.3,0.1459,0.1423,0.7035,0.7253,-0.412,-0.4410000145435333,1.03,0.17,0.5,逆張りリバウンド警戒 (前日比-1.3%),-0.18,1.12,29.0,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,100,177550,2820,False,True,
8053.T,1768.5,1874.9,1715.3,0.1432,0.1351,0.6991,0.7517,-0.413,-0.4819999933242798,1.07,0.47,0.5,逆張りリバウンド警戒 (前日比-1.5%),0.46,1.03,197.1,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,176850,5320,False,True,
1721.T,5593.0,5871.7,5453.6,0.1377,0.1258,0.6901,0.7753,-0.415,-0.5239999890327454,1.11,0.04,0.5,逆張りリバウンド警戒 (前日比-4.7%),0.23,0.82,46.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
4062.T,22405.0,25419.3,20897.9,0.1516,0.1509,0.7197,0.7242,-0.416,-0.421999990940094,0.99,0.26,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),3.01,1.39,1780.2,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
4043.T,4238.0,4495.9,4109.1,0.1528,0.1502,0.7228,0.7375,-0.417,-0.43700000643730164,1.02,3.64,0.6,需給滞留警戒 (消化3.64日),1.27,0.89,17.2,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
8729.T,158.9,165.7,155.5,0.1523,0.1566,0.7223,0.7001,-0.418,-0.3869999945163727,0.96,1.27,0.52,逆張りリバウンド警戒 (前日比-2.2%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.12,1.4,91.7,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,1800,286020,6120,False,True,
8050.T,10200.0,11458.6,9570.7,0.1605,0.1654,0.74,0.7162,-0.419,-0.38499999046325684,0.95,0.21,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.27,0.8,68.1,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
9759.T,2925.0,3044.6,2865.2,0.1531,0.1544,0.725,0.7178,-0.419,-0.4090000092983246,0.99,0.23,1.0,通常ロット,-0.19,1.85,10.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,292500,5980,False,True,
3197.T,3168.0,3316.3,3093.9,0.1518,0.1586,0.7288,0.6941,-0.425,-0.37700000405311584,0.95,0.27,0.5,逆張りリバウンド警戒 (前日比-2.9%),-0.25,1.24,30.7,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
6278.T,14250.0,15668.6,13540.7,0.1679,0.1901,0.7646,0.6707,-0.429,-0.29100000858306885,0.86,0.87,1.0,通常ロット,1.84,1.39,26.8,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
6981.T,7823.0,8663.9,7402.6,0.1428,0.1374,0.7168,0.751,-0.431,-0.47600001096725464,1.03,0.43,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),2.57,0.94,1562.1,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
8628.T,1144.0,1197.1,1117.4,0.125,0.1132,0.6811,0.7714,-0.431,-0.5450000166893005,1.11,0.39,0.52,逆張りリバウンド警戒 (前日比-2.4%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.11,1.03,13.2,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,200,228800,5320,False,True,
429A.T,3835.0,4172.9,3666.1,0.1459,0.1435,0.724,0.7388,-0.432,-0.4519999921321869,1.02,2.39,1.0,通常ロット,1.6,0.96,20.3,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
4373.T,1154.0,1227.1,1117.4,0.1438,0.1402,0.7202,0.7425,-0.433,-0.4620000123977661,1.03,0.28,1.0,通常ロット,-0.02,1.32,17.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,200,230800,7320,False,True,
7752.T,1659.0,1740.8,1618.1,0.1507,0.1554,0.734,0.7104,-0.433,-0.4000000059604645,0.95,0.13,0.53,逆張りリバウンド警戒 (前日比-0.1%) ＋ セクターセンチメント(+0.20 -> 1.06倍),0.28,1.0,33.3,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,100,165900,4090,False,True,
3635.T,1690.5,1766.1,1652.7,0.1496,0.1522,0.7344,0.72,-0.435,-0.41600000858306885,0.98,0.88,1.0,通常ロット,-0.15,0.87,17.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,169050,3780,False,True,
6997.T,2795.0,3149.7,2617.6,0.1522,0.1582,0.7392,0.7087,-0.435,-0.3919999897480011,0.94,1.55,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),2.56,1.06,21.0,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,100,279500,17740,False,False,
8058.T,4811.0,5087.3,4672.9,0.1325,0.1239,0.7023,0.7634,-0.437,-0.515999972820282,1.08,0.68,0.5,逆張りリバウンド警戒 (前日比-2.7%),0.13,1.32,384.4,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,risk
8303.T,1573.0,1662.9,1528.0,0.1501,0.1571,0.7392,0.703,-0.439,-0.3889999985694885,0.94,2.78,0.52,逆張りリバウンド警戒 (前日比-3.9%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.38,1.39,59.1,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,157300,4500,False,True,
5401.T,681.0,713.1,664.9,0.1562,0.1645,0.7521,0.7095,-0.44,-0.38100001215934753,0.94,1.21,0.5,逆張りリバウンド警戒 (前日比-2.0%),0.13,1.18,199.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,400,272400,6440,False,True,
8359.T,2723.0,2879.1,2645.0,0.1463,0.1465,0.7349,0.7335,-0.442,-0.4399999976158142,0.99,0.31,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.42,1.2,37.4,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,272300,7800,False,True,
4324.T,3561.0,3735.7,3473.6,0.1498,0.1564,0.7436,0.7081,-0.444,-0.39500001072883606,0.95,0.27,0.5,逆張りリバウンド警戒 (前日比-0.8%),-0.21,1.12,31.2,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
7832.T,5479.0,5835.6,5300.7,0.127,0.1158,0.6996,0.786,-0.446,-0.5540000200271606,1.11,0.13,0.5,逆張りリバウンド警戒 (前日比-1.9%),-0.23,1.04,122.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
8604.T,1549.5,1635.9,1506.3,0.1454,0.1522,0.7381,0.702,-0.447,-0.39800000190734863,0.94,0.7,0.52,逆張りリバウンド警戒 (前日比-2.0%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.44,0.92,189.5,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,154950,4320,False,True,
9064.T,2002.0,2081.9,1962.1,0.1406,0.1371,0.7281,0.7506,-0.447,-0.47600001096725464,1.03,0.16,1.0,通常ロット,-0.05,1.5,21.4,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,100,200200,3990,False,True,
5344.T,55790.0,60738.6,53315.7,0.1277,0.1194,0.7036,0.7647,-0.448,-0.5260000228881836,1.08,0.84,1.0,通常ロット,1.47,1.33,40.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
285A.T,54580.0,61517.1,51111.4,0.1364,0.131,0.7215,0.7558,-0.449,-0.49399998784065247,1.03,0.5,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),3.12,0.97,15078.7,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
9023.T,1533.0,1580.9,1509.1,0.1281,0.1198,0.7058,0.7672,-0.45,-0.527999997138977,1.08,0.88,0.5,逆張りリバウンド警戒 (前日比-1.7%),-0.3,1.39,28.2,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,100,153300,2390,False,True,
7337.T,2382.5,2487.9,2329.8,0.1517,0.1588,0.7545,0.7176,-0.451,-0.4000000059604645,0.94,1.07,0.52,逆張りリバウンド警戒 (前日比-0.7%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.25,1.12,15.0,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,238250,5270,False,True,
6324.T,6350.0,6944.3,6052.9,0.1178,0.1057,0.6898,0.7929,-0.454,-0.5820000171661377,1.13,1.01,1.0,通常ロット,1.8,1.37,58.7,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
6326.T,2750.5,2930.4,2660.6,0.1499,0.1566,0.7541,0.7182,-0.454,-0.4050000011920929,0.95,0.15,1.0,通常ロット,0.45,1.29,116.0,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,100,275050,8990,False,True,
6480.T,1834.0,1986.0,1758.0,0.1505,0.1531,0.7564,0.7415,-0.455,-0.4350000023841858,0.98,2.04,1.0,通常ロット,1.6,1.53,11.9,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,100,183400,7600,False,True,
8714.T,1090.0,1146.3,1061.9,0.1546,0.1678,0.7646,0.7007,-0.455,-0.36500000953674316,0.9,5.18,0.52,逆張りリバウンド警戒 (前日比-1.1%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.4,1.0,10.4,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,200,218000,5620,False,True,
4443.T,2097.0,2280.0,2005.5,0.1277,0.1193,0.7128,0.7748,-0.457,-0.5360000133514404,1.08,0.56,0.5,逆張りリバウンド警戒 (前日比-2.1%),0.11,1.85,26.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,209700,9150,False,False,
8411.T,8280.0,8748.7,8045.6,0.1509,0.1639,0.7585,0.6951,-0.457,-0.367000013589859,0.9,0.78,0.52,逆張りリバウンド警戒 (前日比-2.5%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.59,1.12,740.5,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
3697.T,885.1,961.8,846.8,0.1425803005695343,0.1426,0.7443035840988159,0.7443,-0.459,-0.45899999141693115,1.0,2.6,1.0,通常ロット,-0.37,1.0,33.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,300,265530,11490,False,True,
8056.T,4793.0,5009.4,4684.8,0.1207,0.11,0.7011,0.7878,-0.46,-0.5680000185966492,1.11,0.07,1.0,通常ロット,-0.18,0.68,30.0,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
6871.T,13760.0,15438.6,12920.7,0.135,0.131,0.7322,0.7593,-0.462,-0.4970000088214874,1.02,0.59,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),2.09,0.83,169.9,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
4911.T,3530.0,3750.3,3419.9,0.1356,0.1322,0.736,0.7587,-0.465,-0.49399998784065247,1.03,0.31,1.0,通常ロット,-0.1,1.09,73.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
8309.T,1760.0,1840.0,1720.0,0.1507,0.1636,0.7668,0.7027,-0.465,-0.375,0.9,0.53,0.52,逆張りリバウンド警戒 (前日比-0.5%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.17,1.22,152.2,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,176000,4000,False,True,
9021.T,3006.0,3100.6,2958.7,0.1335,0.1312,0.7334,0.7484,-0.466,-0.4860000014305115,1.02,1.18,1.0,通常ロット,-0.25,1.16,52.9,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,0,0,0,False,False,maxpos
1963.T,2300.0,2452.9,2223.5,0.1349,0.1326,0.7369,0.7519,-0.467,-0.4869999885559082,1.02,1.08,0.5,逆張りリバウンド警戒 (前日比-1.5%),0.49,0.8,28.3,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,230000,7650,False,False,
8306.T,3573.0,3743.9,3487.6,0.1527,0.1722,0.7722,0.6828,-0.467,-0.33799999952316284,0.86,0.86,0.52,逆張りリバウンド警戒 (前日比-1.3%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.33,0.98,1496.2,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
3110.T,3010.0,3362.0,2834.0,0.1522,0.1663,0.7732,0.7029,-0.469,-0.3700000047683716,0.9,1.32,0.5,逆張りリバウンド警戒 (前日比-2.3%),1.69,0.84,138.1,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
3549.T,3976.0,4191.4,3868.3,0.1431,0.1495,0.7584,0.7223,-0.472,-0.4230000078678131,0.95,0.1,1.0,通常ロット,-0.33,0.88,12.0,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
6703.T,2771.0,2997.1,2657.9,0.1458,0.1516,0.7637,0.7322,-0.472,-0.42899999022483826,0.94,1.69,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),0.94,0.81,20.3,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,100,277100,11310,False,True,
